Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades
HDFC,W3,10-Dec-21,874,855,855,846.15,848,847.95,848.42,37200,31561260,58
HDFC,EQ,13-Dec-21,2808.75,2832.8,2838.8,2766.05,2774,2771.85,2788.31,2661378,7420757036,117598
HDFC,W3,13-Dec-21,847.95,865.45,865.45,818.5,822.55,822.55,834.63,13200,11017080,22
HDFC,EQ,14-Dec-21,2771.85,2750,2764,2720.6,2753.9,2751.95,2742.09,2039433,5592313111,104420
HDFC,W3,14-Dec-21,822.55,801.65,820,791.7,811.1,812.65,806.21,42600,34344510,71
HDFC,EQ,15-Dec-21,2751.95,2755,2759.95,2715,2721,2721.8,2729.08,1355100,3698171652,88425
HDFC,W3,15-Dec-21,812.65,804,806.95,793,797,799.5,799.5,34800,27822690,55
HDFC,EQ,16-Dec-21,2721.8,2749.4,2755.25,2687.8,2719.95,2699.6,2709.82,3149777,8535331537,133768
HDFC,W3,16-Dec-21,799.5,812.75,812.75,787.05,795,797.7,796.05,16200,12896070,27
HDFC,EQ,17-Dec-21,2699.6,2700,2712.3,2611,2619,2617.35,2637.76,4503515,11879186174,214855
HDFC,W3,17-Dec-21,797.7,790,790,755.05,760,760.8,767.35,81000,62155650,133
HDFC,EQ,20-Dec-21,2617.35,2594,2594,2506.05,2553.1,2550.3,2541.05,3483707,8852280116,223619
HDFC,W3,20-Dec-21,760.8,781.1,781.1,701.6,745,745,719.5,55800,40148310,93
HDFC,EQ,21-Dec-21,2550.3,2583.75,2588.9,2530,2547,2540.85,2557.57,2502122,6399341670,116861
HDFC,W3,21-Dec-21,745,747,782,747,750,750,761.52,3600,2741460,6
HDFC,EQ,22-Dec-21,2540.85,2551.95,2557.15,2520.15,2550,2539,2535.93,2763684,7008496445,156177
HDFC,W3,22-Dec-21,750,760,760,740.5,759.8,759.8,748.4,5400,4041360,9
HDFC,EQ,23-Dec-21,2539,2558,2582,2543.35,2565,2571.15,2568.33,1777068,4564098094,100219
HDFC,W3,23-Dec-21,759.8,775,775,763,772,772,770.33,3600,2773200,6
HDFC,EQ,24-Dec-21,2571.15,2585,2585,2525.5,2532.5,2534.55,2543.72,1033480,2628879201,53889
HDFC,W3,24-Dec-21,772,744.9,758,741.05,750,747.05,748.85,11400,8536860,19
HDFC,EQ,27-Dec-21,2534.55,2520,2564.9,2509.45,2560.8,2558.85,2545.58,915233,2329795204,71399
HDFC,W3,27-Dec-21,747.05,750,760,750,760,760,755.75,2400,1813800,4
HDFC,EQ,28-Dec-21,2558.85,2579.8,2587.85,2548,2567.45,2565.35,2565.1,1634180,4191835123,64656
HDFC,W3,28-Dec-21,760,755,763.8,747.2,749,751,754.16,7200,5429970,12
HDFC,EQ,29-Dec-21,2565.35,2575,2581,2551,2563,2563.55,2566.75,1474656,3785067589,47522
HDFC,W3,29-Dec-21,751,765,765,760.5,760.5,760.5,762.75,1200,915300,2
HDFC,EQ,30-Dec-21,2563.55,2561.3,2579.8,2545.4,2570,2563.7,2565.85,1558019,3997637290,70584
HDFC,W3,30-Dec-21,760.5,769.75,780,765,778,778,774.3,6600,5110410,10
HDFC,EQ,31-Dec-21,2563.7,2565,2608.65,2561,2587,2586.45,2593.21,2289067,5936020239,83568
HDFC,W3,31-Dec-21,778,785,785,780,780,780,781,3000,2343000,5
HDFC,EQ,03-Jan-22,2586.45,2594,2640,2587.1,2639.15,2636.4,2619.11,1256497,3290905540,61114
HDFC,W3,03-Jan-22,780,781.1,814,777.1,805,802.25,793.19,39000,30934470,64
HDFC,EQ,04-Jan-22,2636.4,2645,2678.7,2620.35,2675,2675.3,2653.67,1846249,4899339738,111237
HDFC,W3,04-Jan-22,802.25,800,808,792.7,808,808,800.76,6000,4804560,10
HDFC,EQ,05-Jan-22,2675.3,2680.95,2695.45,2652.3,2672,2673.65,2675.9,3743882,10018252554,163505
HDFC,W3,05-Jan-22,808,800,808,800,808,808,802.92,11400,9153330,19
HDFC,EQ,06-Jan-22,2673.65,2646.35,2654.75,2603.5,2619,2620.4,2622.02,4616700,12105100750,98787
HDFC,W3,06-Jan-22,808,800,800,772,772,774.7,779.33,9000,7013940,15
HDFC,EQ,07-Jan-22,2620.4,2606.05,2618.3,2585,2598.05,2596.7,2596.17,6185361,16058237795,169829
HDFC,W3,07-Jan-22,774.7,770,780,763.05,763.05,764,769,12000,9228000,19
HDFC,EQ,10-Jan-22,2596.7,2601.9,2665.05,2601.9,2660,2659.65,2626.32,5328083,13993259963,110165
HDFC,W3,10-Jan-22,764,770,797,765,776,780.5,778.43,30000,23352810,50
HDFC,EQ,11-Jan-22,2659.65,2664,2729,2664,2707.65,2710.95,2701.56,4170007,11265543697,167338
HDFC,W3,11-Jan-22,780.5,780.5,805,780.5,795,795,797.54,18000,14355750,30
HDFC,EQ,12-Jan-22,2710.95,2736,2752,2713.05,2735,2737.5,2735.3,2695634,7373367877,111173
HDFC,W3,12-Jan-22,795,800,809.9,795,800,798.95,801.73,20400,16355250,31
HDFC,EQ,13-Jan-22,2737.5,2750,2762,2726.1,2757.3,2756,2746.92,2011413,5525183513,115235
HDFC,W3,13-Jan-22,798.95,808,817.9,806,806,809.4,811.1,7800,6326610,13
HDFC,EQ,14-Jan-22,2756,2712,2731.6,2687.3,2710.95,2712.45,2709,1765906,4783840335,102510
HDFC,W3,14-Jan-22,809.4,784.5,815.05,775.05,803,803,800.8,25800,20660580,42
HDFC,EQ,17-Jan-22,2712.45,2710.6,2733.1,2692.5,2697.1,2702.7,2706.76,1614989,4371385432,97244
HDFC,W3,17-Jan-22,803,810.05,810.05,786,798,798,794.78,11400,9060540,19
HDFC,EQ,18-Jan-22,2702.7,2713,2713.55,2656.8,2661,2662.5,2681.35,2086266,5594002544,142910
HDFC,W3,18-Jan-22,798,790.05,798.5,785.05,787,790.8,791.28,17400,13768200,28
HDFC,EQ,19-Jan-22,2662.5,2681,2698.85,2608.1,2617.2,2620.25,2627.64,1793748,4713326731,160027
HDFC,W3,19-Jan-22,790.8,782,782,762,769.85,769.85,771.29,7800,6016080,13
HDFC,EQ,20-Jan-22,2620.25,2612.65,2630,2543.4,2571,2569.3,2572.45,3759429,9670953095,189896
HDFC,W3,20-Jan-22,769.85,751,759.75,749.5,754.9,754.9,751.65,7800,5862870,13
HDFC,EQ,21-Jan-22,2569.3,2553.5,2605.35,2542.05,2599.8,2592.95,2577.62,3952946,10189204401,160605
HDFC,W3,21-Jan-22,754.9,760,765,752.5,752.5,757.8,760.69,5400,4107750,9
HDFC,EQ,24-Jan-22,2592.95,2571.65,2601.8,2510.35,2528,2539.8,2553.94,2340062,5976368049,146189
HDFC,W3,24-Jan-22,757.8,744,744,682.05,710,700.25,697.08,144000,100379790,189
HDFC,EQ,25-Jan-22,2539.8,2500,2540.7,2473.8,2530.1,2530.6,2506.36,4528568,11350226971,203027
HDFC,W3,25-Jan-22,700.25,699.5,708,690,708,708,700.22,5400,3781170,9
HDFC,EQ,27-Jan-22,2530.6,2505.6,2514,2448.6,2510.5,2503.35,2480.25,6600059,16369774021,230610
HDFC,W3,27-Jan-22,708,680,709,672.1,709,707,689.55,80400,55439790,56
HDFC,EQ,28-Jan-22,2503.35,2513.7,2556.8,2488.7,2513.1,2516.5,2532.79,4885166,12373087203,151434
HDFC,W3,28-Jan-22,707,710.05,730,710.05,717,719.9,720.74,27600,19892430,17
HDFC,EQ,31-Jan-22,2516.5,2541.8,2561.4,2513.15,2518,2521,2531.03,3306726,8369409170,130516
HDFC,W3,31-Jan-22,719.9,733.55,733.55,720,726,726,726.81,4800,3488700,8
HDFC,EQ,01-Feb-22,2521,2552.6,2596,2510.3,2569.9,2565.35,2566.28,2980741,7649429323,135735
HDFC,W3,01-Feb-22,726,730,765.05,730,765,763.85,747.55,24600,18389640,40
HDFC,EQ,02-Feb-22,2565.35,2583.2,2623.3,2580.7,2617,2612.95,2601.77,4160178,10823813428,159412
HDFC,W3,02-Feb-22,763.85,768,780,752.1,756,758,767.23,31200,23937540,45
HDFC,EQ,03-Feb-22,2612.95,2613,2620,2520,2521.5,2527.8,2545.51,4647089,11829214750,243196
HDFC,W3,03-Feb-22,758,740.05,745.55,720.1,723,722.05,730.25,9000,6572220,15
HDFC,EQ,04-Feb-22,2527.8,2546.5,2547,2497,2502,2503.25,2514.21,4404184,11073056373,239694
HDFC,W3,04-Feb-22,722.05,734.9,747.5,720,720,722,733.48,14400,10562040,24
HDFC,EQ,07-Feb-22,2503.25,2488.5,2512.1,2420,2426.7,2428.15,2450.97,3664108,8980613667,200599
HDFC,W3,07-Feb-22,722,705.75,712,675,677.95,678.2,687.66,41400,28469250,68
HDFC,EQ,08-Feb-22,2428.15,2441,2452,2405,2410.95,2414.6,2419.05,6127473,14822659697,226531
HDFC,W3,08-Feb-22,678.2,680,688.45,660.05,673,672.2,674.16,28800,19415760,35
HDFC,EQ,09-Feb-22,2414.6,2432,2442.5,2402.5,2440.4,2435.35,2420.78,7141774,17288694746,215047
HDFC,W3,09-Feb-22,672.2,671,687,660.1,675,675.05,675.54,25800,17428920,35
HDFC,EQ,10-Feb-22,2435.35,2462,2505.7,2441.6,2472,2476.55,2475.77,6346218,15711797904,277489
HDFC,W3,10-Feb-22,675.05,689.8,704.9,685.1,685.1,686.55,695.01,36000,25020180,54
HDFC,EQ,11-Feb-22,2476.55,2449.95,2449.95,2417.1,2422,2426.35,2430.18,4062444,9872488535,196048
HDFC,W3,11-Feb-22,686.55,656.1,670.55,646,646,647.6,654.7,44400,29068740,71
HDFC,EQ,14-Feb-22,2426.35,2390,2390,2290,2290.9,2296.8,2325.68,5903697,13730084885,329805
HDFC,W3,14-Feb-22,647.6,600,644,600,602,603,613.99,45000,27629430,68
HDFC,EQ,15-Feb-22,2296.8,2319.75,2345,2286.85,2340.9,2340.25,2317.83,9153706,21216697286,224575
HDFC,W3,15-Feb-22,603,614.7,633.9,610,625,625,622.98,171600,106903980,74
HDFC,EQ,16-Feb-22,2340.25,2341,2403.85,2341,2362.05,2363.85,2373,8005225,18996437537,169860
HDFC,W3,16-Feb-22,625,635,642,622,622,623.95,634.39,19200,12180360,32
HDFC,EQ,17-Feb-22,2363.85,2389.95,2426,2361.8,2407.9,2411.8,2404.61,5317679,12786964356,136513
HDFC,W3,17-Feb-22,623.95,642,642,621,630,630.75,634.62,33000,20942370,30
HDFC,EQ,18-Feb-22,2411.8,2411.8,2451,2402.4,2437.2,2441.15,2435.31,3725963,9073874464,152533
HDFC,W3,18-Feb-22,630.75,639.75,654,639.75,640,640.5,643.98,27600,17773890,23
HDFC,EQ,21-Feb-22,2441.15,2424.95,2447.65,2410,2438.9,2436.8,2432.59,2979739,7248473304,135348
HDFC,W3,21-Feb-22,640.5,640,655,640,640.6,640.6,646.71,16200,10476750,26
HDFC,EQ,22-Feb-22,2436.8,2385.1,2462.25,2373.15,2450.85,2453.95,2423.81,4604370,11160140057,196868
HDFC,W3,22-Feb-22,640.6,610,635,610,635,635,625.06,21600,13501260,36
HDFC,EQ,23-Feb-22,2453.95,2471.8,2479.45,2428.3,2440,2437.05,2458.15,3044306,7483349300,198247
HDFC,W3,23-Feb-22,635,640.05,645.95,617,624,620.3,631.93,96600,61044450,158
HDFC,EQ,24-Feb-22,2437.05,2367,2401,2331,2338.45,2343.05,2373.18,5058230,12004079915,218835
HDFC,W3,24-Feb-22,620.3,600,619,600,610,609.8,611.74,43800,26794320,71
HDFC,EQ,25-Feb-22,2343.05,2380.9,2417.1,2370.05,2400,2401.35,2401.04,2731176,6557665185,144984
HDFC,W3,25-Feb-22,609.8,623,626,608,610,610,617.14,52800,32585010,87
HDFC,EQ,28-Feb-22,2401.35,2375,2402.8,2333,2361.85,2364.5,2363.86,8366630,19777540737,174652
HDFC,W3,28-Feb-22,610,595,610,595,600,600,602.11,10800,6502770,18
HDFC,EQ,02-Mar-22,2364.5,2321.5,2321.5,2259.45,2286.2,2278.1,2285.82,8890970,20323127540,304770
HDFC,W3,02-Mar-22,600,560,593.7,560,572,570,572.64,27000,15461340,45
HDFC,EQ,03-Mar-22,2278.1,2280,2306.55,2262.25,2276.15,2273,2280.23,6191711,14118516629,147832
HDFC,W3,03-Mar-22,570,571.1,581,547,553.5,548.2,558.03,46200,25780830,58
HDFC,EQ,04-Mar-22,2273,2250.3,2263,2203,2219,2217.5,2233.38,4537882,10134798811,232910
HDFC,W3,04-Mar-22,548.2,532,540,520,535,529.8,526.83,142800,75231120,153
HDFC,EQ,07-Mar-22,2217.5,2139.4,2154.9,2098.2,2128,2121.95,2127.95,7675627,16333335836,298979
HDFC,W3,07-Mar-22,529.8,490,506,480.6,504,497.1,493.98,45000,22228920,63
HDFC,EQ,08-Mar-22,2121.95,2106,2161.95,2046,2156.85,2151.7,2101.3,9024183,18962549055,317335
HDFC,W3,08-Mar-22,497.1,485,533.8,480,529.9,525,500.29,72600,36320730,109
HDFC,EQ,09-Mar-22,2151.7,2151.7,2216,2120.35,2199.4,2194.4,2180,6114047,13328627891,248506
HDFC,W3,09-Mar-22,525,530,550,525,534,533.15,535.76,43200,23144820,66
HDFC,EQ,10-Mar-22,2194.4,2287,2287,2206.65,2232.55,2237.95,2249.72,4183914,9412625443,190372
HDFC,W3,10-Mar-22,533.15,562,567.8,542,542,542,558.58,16200,9049050,25
HDFC,EQ,11-Mar-22,2237.95,2216,2259.85,2189.9,2232,2230,2233.07,2532517,5655277659,112353
HDFC,W3,11-Mar-22,542,549.5,580,549.5,580,580,565.52,13800,7804200,19
HDFC,EQ,14-Mar-22,2230,2235,2285.6,2218,2285.3,2275.7,2254.42,2153393,4854654795,119697
HDFC,W3,14-Mar-22,580,555.25,560.25,543,550,550.05,550.44,58800,32365710,85
HDFC,EQ,15-Mar-22,2275.7,2291.7,2308.05,2230.45,2244.85,2240.85,2273.32,4557236,10360064699,218370
HDFC,W3,15-Mar-22,550.05,565,570,540,540,541.8,550.02,11400,6270210,18
HDFC,EQ,16-Mar-22,2240.85,2280,2320,2272.65,2302.3,2292.1,2295.62,3558601,8169205464,204690
HDFC,W3,16-Mar-22,541.8,572.7,580,561,572,569.75,574.09,15600,8955840,25
HDFC,EQ,17-Mar-22,2292.1,2346,2423.8,2346,2415,2415.25,2397.65,6664277,15978619944,231016
HDFC,W3,17-Mar-22,569.75,605.9,605.9,587,587,590.65,592.74,84000,49790190,124
HDFC,EQ,21-Mar-22,2415.25,2459,2459,2383.5,2389,2391.9,2407.8,3702411,8914654808,167002
HDFC,W3,21-Mar-22,590.65,577,579,577,578,577.75,577.75,2400,1386600,4
HDFC,EQ,22-Mar-22,2391.9,2398,2420,2355.55,2406.95,2402.75,2381.46,6357856,15140962531,131396
HDFC,W3,22-Mar-22,577.75,570,584,570,574,574.5,576.06,9600,5530200,16
HDFC,EQ,23-Mar-22,2402.75,2408.75,2422.6,2341.2,2344.7,2346.3,2375.4,3173223,7537678414,132693
HDFC,W3,23-Mar-22,574.5,570,570,545,550,548.95,552.27,57600,31810980,91
HDFC,EQ,24-Mar-22,2346.3,2318,2356.95,2303.55,2307.35,2310.5,2326.46,3994199,9292327535,156339
HDFC,W3,24-Mar-22,548.95,540,540,510,510,510.2,522.91,114000,59612100,143
HDFC,EQ,25-Mar-22,2310.5,2333,2339.05,2286.75,2306,2303,2300.8,3418282,7864769162,154576
HDFC,W3,25-Mar-22,510.2,530,550,508,518,519.45,515.96,73200,37767960,46
HDFC,EQ,28-Mar-22,2303,2310,2313.9,2234.1,2269,2268.25,2260.81,4734110,10702910947,206984
HDFC,W3,28-Mar-22,519.45,519,520,495,499.85,498.9,504.7,54600,27556530,58
HDFC,EQ,29-Mar-22,2268.25,2285.9,2344.9,2284,2343,2337.35,2318.03,3202852,7424302460,135992
HDFC,W3,29-Mar-22,498.9,517.95,530,507.65,528,528.1,525.52,102000,53602560,85
HDFC,EQ,30-Mar-22,2337.35,2369.4,2388,2347.65,2385,2385.45,2375.78,3176850,7547510605,123275
HDFC,W3,30-Mar-22,528.1,534.9,562.95,534.9,562.95,561.95,550.72,20400,11234730,28
HDFC,EQ,31-Mar-22,2385.45,2381.5,2428.2,2380.2,2384.9,2390.4,2401.07,4167353,10006088216,148009
HDFC,W3,31-Mar-22,561.95,555,573,510,520.15,521.95,535.39,61800,33087000,102
HDFC,EQ,01-Apr-22,2390.4,2363.2,2464.7,2349,2462.25,2452.3,2418.86,2651324,6413169806,115526
HDFC,W3,01-Apr-22,521.95,525.9,570.1,525.75,570.1,566.9,556.7,43800,24383520,70
HDFC,EQ,04-Apr-22,2452.3,2570.5,2933.8,2570.5,2676,2680.05,2721.95,34117717,92866836731,817965
HDFC,W3,04-Apr-22,566.9,548.75,623.55,548.75,623.55,623.55,623.33,453600,282743910,131
HDFC,EQ,05-Apr-22,2680.05,2677.4,2680,2614.1,2621.95,2623.7,2638.5,6178848,16302889475,242994
HDFC,W3,05-Apr-22,623.55,685.9,685.9,641,644.9,650.1,664.16,144600,96037860,215
HDFC,EQ,06-Apr-22,2623.7,2597.4,2604,2530.1,2537,2536.05,2558.47,5102935,13055722516,232140
HDFC,W3,06-Apr-22,650.1,613.45,632.7,610,632.5,627.65,619.81,255600,158423040,192
HDFC,EQ,07-Apr-22,2536.05,2511.6,2519.9,2458.15,2466,2462.7,2478.02,8094839,20059175105,308847
HDFC,W3,07-Apr-22,627.65,615,627.5,610,610,611.05,617.32,85200,52595250,116
HDFC,EQ,08-Apr-22,2462.7,2490,2490,2427.6,2457.35,2458.25,2452.67,9568303,23467879885,254916
HDFC,W3,08-Apr-22,611.05,603,603,581,592,595.25,589.43,164400,96903000,171
HDFC,EQ,11-Apr-22,2458.25,2440,2454,2421.1,2427,2424.7,2436.66,4173679,10169826783,145859
HDFC,W3,11-Apr-22,595.25,575,590,575,577,584.5,586.09,114600,67165740,40
HDFC,EQ,12-Apr-22,2424.7,2411.2,2443.7,2399,2426.55,2425.7,2423.08,5390147,13060774852,201796
HDFC,W3,12-Apr-22,584.5,584.95,590,570.05,574,573.5,577.15,20400,11773830,33
HDFC,EQ,13-Apr-22,2425.7,2447,2447,2371.55,2371.55,2378.5,2399.07,4257122,10213119851,189878
HDFC,W3,13-Apr-22,573.5,571.05,571.05,547,549,548.8,553.71,31800,17607840,51
HDFC,EQ,18-Apr-22,2378.5,2318.6,2322,2257.05,2264,2263.5,2282.57,9158650,20905222862,305740
HDFC,W3,18-Apr-22,548.8,526.1,527,499.95,504.55,505.3,512.71,96600,49527810,150
HDFC,EQ,19-Apr-22,2263.5,2264.1,2270.9,2111.25,2121.75,2140.2,2179.3,20050720,43696581921,563837
HDFC,W3,19-Apr-22,505.3,504.55,504.55,467,475,493.4,488.42,166800,81468390,214
HDFC,EQ,20-Apr-22,2140.2,2154,2188.9,2144,2185,2180.2,2168.09,5434844,11783229992,247224
HDFC,W3,20-Apr-22,493.4,481,498,480,489.75,482.35,488.27,141600,69139080,80
HDFC,EQ,21-Apr-22,2180.2,2197.7,2246.6,2181.2,2230,2230.65,2212.18,5419406,11988675748,179865
HDFC,W3,21-Apr-22,482.35,486,511.9,470,507,509.7,494.34,97800,48346440,145
HDFC,EQ,22-Apr-22,2230.65,2190.05,2242.3,2186,2202.7,2206.4,2216.23,4840122,10726838763,152314
HDFC,W3,22-Apr-22,509.7,495,514.55,490,509,507,503.73,49200,24783690,61
HDFC,EQ,25-Apr-22,2206.4,2187.9,2221,2156,2214.5,2210.5,2195.78,2999737,6586771247,139111
HDFC,W3,25-Apr-22,507,495,497.35,485.3,490.1,492.6,493.29,39000,19238400,34
HDFC,EQ,26-Apr-22,2210.5,2230,2239,2205,2224.05,2230.2,2225.72,2514191,5595892476,132103
HDFC,W3,26-Apr-22,492.6,496,505,496,500.5,502.75,500.36,35400,17712690,57
HDFC,EQ,27-Apr-22,2230.2,2214.7,2238.9,2206,2214.6,2218.7,2221.88,2560457,5689026357,120084
HDFC,W3,27-Apr-22,502.75,492.55,500.6,485,488,487,498.39,146400,72964500,49
HDFC,EQ,28-Apr-22,2218.7,2237.4,2237.4,2206.75,2219.5,2224,2224.29,3424941,7618061665,126587
HDFC,W3,28-Apr-22,487,490,490,480.05,488,489,485.01,10800,5238150,15
HDFC,EQ,29-Apr-22,2224,2230,2283.5,2215,2227,2229.7,2249.59,5492816,12356599707,231841
HDFC,W3,29-Apr-22,489,490.8,505,488.5,495.95,496.4,495.3,17400,8618280,28
HDFC,EQ,02-May-22,2229.7,2194.1,2270,2184,2259,2264,2249.42,3878583,8724549275,175503
HDFC,W3,02-May-22,496.4,493.9,500,485.1,500,495.85,492.99,20400,10057020,31
HDFC,EQ,04-May-22,2264,2271.3,2278,2192,2209.3,2206.95,2242.4,4754704,10661925869,221302
HDFC,W3,04-May-22,495.85,492.05,493,470,470,473.05,481.23,12000,5774730,20
HDFC,EQ,05-May-22,2206.95,2230.35,2251.9,2207,2215.55,2215.4,2228.94,2661611,5932563317,93119
HDFC,W3,05-May-22,473.05,470.7,488,470,470,470,480.52,7200,3459720,12
HDFC,EQ,06-May-22,2215.4,2170,2190,2142.75,2159,2150.65,2160.17,3862931,8344598349,176903
HDFC,W3,06-May-22,470,475,475.5,470,475,474.5,472.57,51000,24100890,85
HDFC,EQ,09-May-22,2150.65,2115,2181,2113.6,2170.2,2168.3,2148.8,3969231,8529090113,163188
HDFC,W3,09-May-22,474.5,451.1,465,451.1,461,461,458.94,24000,11014470,26
HDFC,EQ,10-May-22,2168.3,2163.45,2221.8,2160.25,2200,2201.3,2200.26,4205193,9252533265,172317
HDFC,W3,10-May-22,461,465.25,470.55,456,460,457.45,465.26,15000,6978900,19
HDFC,EQ,11-May-22,2201.3,2228.2,2237.85,2186.35,2227,2219.1,2210.76,3499620,7736813608,198663
HDFC,W3,11-May-22,457.45,460,468.9,445.55,467,456,453.07,13800,6252420,18
HDFC,EQ,12-May-22,2219.1,2190,2204,2143,2151.45,2150.45,2169.88,4361039,9462948751,206791
HDFC,W3,12-May-22,456,451.55,451.55,441.25,441.25,441.25,449.77,8400,3778080,9
HDFC,EQ,13-May-22,2150.45,2165.4,2190.95,2125.25,2131.95,2132.95,2160.08,4905109,10595408721,171636
HDFC,W3,13-May-22,441.25,443,456.15,443,456.15,456.15,450.95,12000,5411430,15
HDFC,EQ,16-May-22,2132.95,2134.5,2182.55,2130.55,2174.75,2172.1,2164.73,1745877,3779345389,105100
HDFC,W3,16-May-22,456.15,460,476.95,443.5,444.15,444.7,451.73,16800,7589010,27
HDFC,EQ,17-May-22,2172.1,2180,2196.6,2160.75,2195,2190.55,2183.26,3079155,6722581366,160956
HDFC,W3,17-May-22,444.7,448.9,450.35,444,444,446,449.02,25800,11584800,39
HDFC,EQ,18-May-22,2190.55,2195,2218,2178,2188,2184.55,2195.14,2472415,5427286624,122402
HDFC,W3,18-May-22,446,446,446,445.45,445.45,445.45,445.59,2400,1069410,3
HDFC,EQ,19-May-22,2184.55,2132,2158.95,2122.65,2138,2136.3,2138.58,3867697,8271369182,148706
HDFC,W3,19-May-22,445.45,430,430,421,421,421.85,422.9,11400,4821060,13
HDFC,EQ,20-May-22,2136.3,2165,2212,2152.3,2209.85,2201.6,2190.46,3954167,8661459538,160680
HDFC,W3,20-May-22,421.85,438,450,430,433.05,433.05,439.06,14400,6322500,21
HDFC,EQ,23-May-22,2201.6,2217.7,2221,2165.2,2171.9,2175.95,2202.58,3630816,7997169556,110463
HDFC,W3,23-May-22,433.05,435,435,415,415,416.85,426.62,10200,4351500,17
HDFC,EQ,24-May-22,2175.95,2167.75,2226,2158.1,2212.95,2206.8,2202.45,3778065,8320988003,136564
HDFC,W3,24-May-22,416.85,424.85,429,420,421,421,420.35,31200,13115040,6
HDFC,EQ,25-May-22,2206.8,2217.85,2251.15,2216.05,2236.05,2237.45,2235.4,3147555,7036054683,138162
HDFC,W3,25-May-22,421,425,428,415,417,416,420.8,6000,2524800,10
HDFC,EQ,26-May-22,2237.45,2242,2301.65,2242,2291.95,2287.75,2275.16,5940524,13515628763,187638
HDFC,W3,26-May-22,416,423,446.5,422.55,444.55,444.35,427.07,30600,13068210,16
HDFC,EQ,27-May-22,2287.75,2304.6,2334.25,2300.3,2330,2330.4,2320.79,2257207,5238507182,119365
HDFC,W3,27-May-22,444.35,450.55,455,446,450,448.8,451.6,22200,10025610,32
HDFC,EQ,30-May-22,2330.4,2367.8,2388,2362.3,2367,2367.25,2375.69,5423558,12884682892,134234
HDFC,W3,30-May-22,448.8,478.95,489.95,457,460,460,468.41,55200,25856280,89
HDFC,EQ,31-May-22,2367.25,2328,2334.2,2287.9,2295,2306.75,2312.21,6282851,14527271814,126251
HDFC,W3,31-May-22,460,449.9,450,435,435,437.45,443.47,4200,1862580,7
HDFC,EQ,01-Jun-22,2306.75,2314,2335.65,2292.35,2331.95,2329.9,2320.21,2982569,6920174381,113063
HDFC,W3,01-Jun-22,437.45,447.95,450,445,450,446.7,447.16,6600,2951250,11
HDFC,EQ,02-Jun-22,2329.9,2324.4,2324.4,2278.35,2293,2289.6,2295.18,2873032,6594125010,98480
HDFC,W3,02-Jun-22,446.7,433.6,441.95,432,435,435,435.46,5400,2351490,9
HDFC,EQ,03-Jun-22,2289.6,2308,2316.05,2271.35,2275,2277.35,2293.69,2975522,6824929582,78179
HDFC,W3,03-Jun-22,435,445,450,440,445,444.7,445.36,31800,14162580,53
HDFC,EQ,06-Jun-22,2277.35,2257,2288,2256.05,2265.75,2274,2278.63,2897544,6602429800,85174
HDFC,W3,06-Jun-22,444.7,448.95,458,448.95,453,453.15,451.32,62400,28162590,103
HDFC,EQ,07-Jun-22,2274,2248.5,2263,2226,2258,2259.5,2249.77,2112189,4751934040,72120
HDFC,W3,07-Jun-22,453.15,440.55,444,431.1,444,444,437.18,5400,2360790,9
HDFC,EQ,08-Jun-22,2259.5,2280,2281.7,2242.6,2258.55,2258.65,2261.92,1780048,4026330139,93050
HDFC,W3,08-Jun-22,444,433.7,443,433.7,435,435,436.14,4200,1831770,7
HDFC,EQ,09-Jun-22,2258.65,2240.05,2273.75,2238,2267,2265.45,2255.77,2053393,4631978510,75545
HDFC,W3,09-Jun-22,435,433,437.85,431,431.55,431.55,433.35,2400,1040040,4
HDFC,EQ,10-Jun-22,2265.45,2240.3,2246.95,2172.5,2180.2,2179.8,2194.62,4485909,9844843638,172040
HDFC,W3,10-Jun-22,431.55,425,425,407,416,411.7,417.09,15600,6506610,25
HDFC,EQ,13-Jun-22,2179.8,2115,2137.65,2089.35,2136.7,2128.45,2114.86,3700786,7826627577,134842
HDFC,W3,13-Jun-22,411.7,405,405,385.05,388,388,392.87,6600,2592960,11
HDFC,EQ,14-Jun-22,2128.45,2094,2132,2090.05,2112.05,2109.5,2110.71,3631959,7666011007,125077
HDFC,W3,14-Jun-22,388,392,405,389,393.8,393.8,395.31,10800,4269390,18
HDFC,EQ,15-Jun-22,2109.5,2097,2110.95,2071.3,2110.9,2105.45,2093.02,4365287,9136623286,126733
HDFC,W3,15-Jun-22,393.8,389,397,385,397,397,391.99,5400,2116770,9
HDFC,EQ,16-Jun-22,2105.45,2115.35,2133.8,2050,2057.1,2056.5,2085.32,3189251,6650597755,139282
HDFC,W3,16-Jun-22,397,391,395.05,362,362,371.05,383.27,12000,4599240,20
HDFC,EQ,17-Jun-22,2056.5,2035,2064.9,2026,2058,2052.7,2046.6,5009613,10252662188,131298
HDFC,W3,17-Jun-22,371.05,360,380,360,380,380,372.5,2400,894000,4
HDFC,EQ,20-Jun-22,2052.7,2063.45,2139.85,2062.1,2133.35,2135.25,2111.55,5845204,12342447633,143983
HDFC,W3,20-Jun-22,380,380,395,380,385,385.05,386.76,4800,1856460,8
HDFC,EQ,21-Jun-22,2135.25,2147.1,2192.05,2138.65,2172,2174.7,2171.05,3407154,7397100495,141099
